1697539912.800378, 0
1697539912.818728, 0
1697539912.833338, 0
1697539912.851263, 0
1697539912.865778, 0
1697539912.884924, 4
1697539912.903410, 10
1697539912.925598, 10
1697539912.944408, 10
1697539912.963937, 10
1697539912.983715, 10
1697539913.001830, 8
1697539913.019734, 7
1697539913.038673, 10
1697539913.057528, 6
1697539913.075137, 5
1697539913.092058, 4
1697539913.111471, 3
1697539913.129269, 1
1697539913.145030, 0
1697539913.162060, 1
1697539913.180708, 2
1697539913.199080, 2
1697539913.218766, 1
1697539913.234109, 2
1697539913.251258, 1
1697539913.270378, 2
1697539913.290856, 3
1697539913.307974, 2
1697539913.324925, 1
1697539913.343863, 3
1697539913.361203, 3
1697539913.378335, 3
1697539913.396642, 3
1697539913.414784, 4
1697539913.431691, 4
1697539913.449205, 4
1697539913.467537, 4
1697539913.486166, 5
1697539913.501424, 6
1697539913.515503, 7
1697539913.530225, 6
1697539913.547874, 6
1697539913.564112, 5
1697539913.578776, 5
1697539913.596180, 6
1697539913.615013, 7
1697539913.632230, 6
1697539913.647852, 8
1697539913.667130, 8
1697539913.689170, 7
1697539913.707433, 9
1697539913.723140, 7
1697539913.742399, 9
1697539913.762118, 9
1697539913.781974, 10
1697539913.802065, 8
1697539913.822104, 9
1697539913.837139, 7
1697539913.858073, 3
1697539913.878594, 2
1697539913.897308, 3
1697539913.917363, 4
1697539913.936904, 4
1697539913.955813, 3
1697539913.975731, 4
1697539913.991821, 3
1697539914.008840, 3
1697539914.027679, 4
1697539914.045636, 6
1697539914.063698, 6
1697539914.082833, 5
1697539914.099901, 6
1697539914.119022, 5
1697539914.137364, 6
1697539914.152130, 6
1697539914.166550, 7
1697539914.183167, 6
1697539914.200156, 7
1697539914.217800, 8
1697539914.236624, 7
1697539914.257289, 8
1697539914.277748, 8
1697539914.296473, 9
1697539914.313789, 10
1697539914.332829, 9
1697539914.350550, 10
1697539914.369002, 8
1697539914.385687, 8
1697539914.404104, 8
1697539914.424053, 5
1697539914.443892, 2
1697539914.465690, 2
1697539914.485896, 4
1697539914.506768, 2
1697539914.522720, 3
1697539914.541155, 4
1697539914.559421, 5
1697539914.579669, 3
1697539914.596700, 5
1697539914.615509, 5
1697539914.635033, 4
1697539914.650598, 6
1697539914.667168, 5
1697539914.685156, 6
1697539914.704749, 6
1697539914.719554, 6
1697539914.735105, 6
1697539914.752290, 6
1697539914.767793, 8
1697539914.784539, 7
1697539914.801050, 7
1697539914.818608, 8
1697539914.834760, 8
1697539914.850799, 9
1697539914.869658, 8
1697539914.886653, 9
1697539914.904421, 9
1697539914.918704, 8
1697539914.933968, 9
1697539914.950619, 6
1697539914.971563, 3
1697539914.987337, 2
1697539915.005847, 3
1697539915.023537, 1
1697539915.042934, 4
1697539915.061812, 2
1697539915.076362, 3
1697539915.091934, 3
1697539915.107816, 2
1697539915.124164, 5
1697539915.140500, 5
1697539915.156973, 4
1697539915.174123, 5
1697539915.192338, 5
1697539915.209349, 6
1697539915.230222, 6
1697539915.249258, 7
1697539915.266703, 6
1697539915.286549, 7
1697539915.307981, 8
1697539915.323184, 9
1697539915.337932, 9
1697539915.357439, 8
1697539915.374699, 9
1697539915.389592, 9
1697539915.403935, 8
1697539915.421751, 8
1697539915.440599, 9
1697539915.459889, 10
1697539915.479290, 9
1697539915.495916, 10
1697539915.515500, 9
1697539915.532251, 6
1697539915.553350, 2
1697539915.571089, 4
1697539915.587634, 4
1697539915.607230, 2
1697539915.624716, 3
1697539915.642012, 3
1697539915.658394, 4
1697539915.674533, 5
1697539915.691849, 4
1697539915.706963, 5
1697539915.723808, 5
1697539915.742544, 5
1697539915.759206, 5
1697539915.777373, 7
1697539915.798240, 6
1697539915.818899, 6
1697539915.838596, 7
1697539915.857656, 6
1697539915.877718, 8
1697539915.896352, 7
1697539915.916362, 8
1697539915.934371, 8
1697539915.952596, 8
1697539915.968968, 8
1697539915.987426, 9
1697539916.005271, 8
1697539916.022194, 10
1697539916.038830, 8
1697539916.054633, 9
1697539916.072754, 8
1697539916.090028, 8
1697539916.105914, 2
1697539916.127976, 4
1697539916.147906, 3
1697539916.167918, 2
1697539916.186660, 3
1697539916.202076, 4
1697539916.217699, 4
1697539916.235833, 4
1697539916.250994, 4
1697539916.268944, 4
1697539916.288007, 6
1697539916.305636, 5
1697539916.323621, 6
1697539916.341085, 6
1697539916.360435, 7
1697539916.376426, 6
1697539916.395569, 7
1697539916.415407, 6
1697539916.430162, 8
1697539916.449389, 7
1697539916.470893, 8
1697539916.491172, 8
1697539916.510571, 8
1697539916.531459, 8
1697539916.553362, 10
1697539916.570352, 8
1697539916.588773, 10
1697539916.607111, 9
1697539916.623261, 8
1697539916.645418, 6
1697539916.664854, 2
1697539916.686860, 2
1697539916.709042, 3
1697539916.727974, 3
1697539916.747899, 4
1697539916.767787, 3
1697539916.788042, 4
1697539916.807852, 5
1697539916.828044, 6
1697539916.847245, 5
1697539916.869448, 5
1697539916.891002, 6
1697539916.912348, 5
1697539916.931553, 7
1697539916.951850, 7
1697539916.970096, 6
1697539916.990776, 9
1697539917.012511, 6
1697539917.031873, 9
1697539917.051807, 9
1697539917.071043, 8
1697539917.089179, 8
1697539917.107917, 9
1697539917.125106, 9
1697539917.143708, 10
1697539917.162323, 9
1697539917.179112, 9
