1697539973.313891, 0
1697539973.335414, 1
1697539973.354863, 0
1697539973.371062, 7
1697539973.389219, 6
1697539973.410643, 4
1697539973.430077, 12
1697539973.448253, 16
1697539973.466420, 19
1697539973.481501, 22
1697539973.496951, 28
1697539973.516201, 34
1697539973.536916, 39
1697539973.554366, 41
1697539973.571316, 46
1697539973.590097, 51
1697539973.607466, 55
1697539973.623057, 61
1697539973.639618, 65
1697539973.659919, 72
1697539973.679018, 78
1697539973.698265, 82
1697539973.717536, 88
1697539973.733079, 92
1697539973.748709, 95
1697539973.763349, 100
1697539973.780247, 99
1697539973.795405, 99
1697539973.812151, 100
1697539973.827617, 99
1697539973.844363, 99
1697539973.863315, 99
1697539973.883461, 99
1697539973.903285, 100
1697539973.922317, 99
1697539973.942240, 99
1697539973.960240, 100
1697539973.979115, 99
1697539973.996779, 99
1697539974.014353, 99
1697539974.032927, 99
1697539974.052284, 99
1697539974.070341, 100
1697539974.089723, 99
1697539974.108834, 100
1697539974.128961, 100
1697539974.148148, 100
1697539974.166441, 99
1697539974.186099, 99
1697539974.205503, 99
1697539974.225860, 99
1697539974.243553, 99
1697539974.261340, 99
1697539974.278044, 99
1697539974.296570, 99
1697539974.314491, 99
1697539974.333701, 99
1697539974.352754, 99
1697539974.372119, 99
1697539974.388489, 99
1697539974.407300, 99
1697539974.424485, 100
1697539974.438993, 100
1697539974.456923, 100
1697539974.472968, 99
1697539974.488501, 99
1697539974.503765, 99
1697539974.522462, 100
1697539974.540166, 99
1697539974.557168, 100
1697539974.574536, 99
1697539974.590727, 100
1697539974.608111, 99
1697539974.627684, 99
1697539974.644978, 95
1697539974.662741, 93
1697539974.678272, 95
1697539974.696500, 96
1697539974.715927, 98
1697539974.733399, 99
1697539974.752527, 100
1697539974.772716, 100
1697539974.792679, 99
1697539974.810086, 99
1697539974.830885, 99
1697539974.847565, 97
1697539974.866400, 100
1697539974.882954, 98
1697539974.899842, 99
1697539974.916914, 98
1697539974.933766, 99
1697539974.951625, 99
1697539974.970670, 95
1697539974.989421, 95
1697539975.005746, 100
1697539975.022414, 98
1697539975.042252, 96
1697539975.059709, 95
1697539975.076068, 97
1697539975.093468, 97
1697539975.110186, 97
1697539975.126878, 94
1697539975.143961, 96
1697539975.160816, 96
1697539975.175586, 100
1697539975.193179, 98
1697539975.207669, 94
1697539975.223005, 97
1697539975.238295, 96
1697539975.253640, 95
1697539975.268096, 96
1697539975.284902, 94
1697539975.302902, 95
1697539975.318549, 95
1697539975.333780, 96
1697539975.350273, 93
1697539975.369140, 92
1697539975.384573, 90
1697539975.403372, 93
1697539975.422360, 89
1697539975.441532, 86
1697539975.459310, 82
1697539975.479966, 82
1697539975.496876, 84
1697539975.516095, 83
1697539975.534635, 82
1697539975.552520, 83
1697539975.570213, 82
1697539975.589883, 84
1697539975.611176, 82
1697539975.629272, 80
1697539975.645540, 78
1697539975.662344, 77
1697539975.683299, 77
1697539975.703690, 77
1697539975.724099, 76
1697539975.743464, 75
1697539975.762140, 72
1697539975.777245, 74
1697539975.795644, 73
1697539975.814542, 74
1697539975.834062, 73
1697539975.852673, 73
1697539975.872202, 74
1697539975.890411, 74
1697539975.908285, 73
1697539975.927497, 74
1697539975.945729, 72
1697539975.963490, 73
1697539975.983030, 72
1697539976.000360, 73
1697539976.020573, 74
1697539976.039193, 73
1697539976.058336, 75
1697539976.076440, 74
1697539976.096361, 74
1697539976.116553, 75
1697539976.136897, 74
1697539976.154075, 74
1697539976.171985, 74
1697539976.188646, 75
1697539976.207002, 75
1697539976.222179, 75
1697539976.238979, 73
1697539976.257801, 74
1697539976.274801, 73
1697539976.293691, 73
1697539976.311625, 74
1697539976.329713, 74
1697539976.346360, 75
1697539976.360886, 76
1697539976.375880, 75
1697539976.394163, 75
1697539976.410469, 75
1697539976.430736, 75
1697539976.451564, 75
1697539976.467866, 75
1697539976.483450, 74
1697539976.501350, 75
1697539976.519309, 75
1697539976.535563, 74
1697539976.552745, 74
1697539976.571283, 75
1697539976.590363, 75
1697539976.606730, 74
1697539976.623741, 75
1697539976.643296, 75
1697539976.662331, 76
1697539976.683719, 77
1697539976.700717, 76
1697539976.720726, 75
1697539976.736885, 76
1697539976.751251, 76
1697539976.767714, 77
1697539976.786008, 76
1697539976.803406, 76
1697539976.820109, 77
1697539976.839431, 75
1697539976.858875, 76
1697539976.877608, 75
1697539976.896628, 75
1697539976.915529, 74
1697539976.934725, 75
1697539976.953266, 76
1697539976.969683, 76
1697539976.987624, 77
1697539977.006531, 77
1697539977.027470, 77
1697539977.046888, 76
1697539977.065415, 77
1697539977.083728, 77
1697539977.100908, 76
1697539977.120523, 77
1697539977.137967, 77
1697539977.154535, 77
1697539977.175110, 76
1697539977.195569, 75
1697539977.215731, 76
1697539977.233677, 76
1697539977.252477, 75
1697539977.269835, 78
1697539977.286412, 77
1697539977.306531, 76
1697539977.324242, 77
1697539977.338318, 78
1697539977.358908, 77
1697539977.374746, 78
1697539977.389441, 79
1697539977.406838, 78
1697539977.423611, 77
1697539977.438995, 79
1697539977.454200, 77
1697539977.469558, 77
1697539977.484031, 77
1697539977.501326, 78
1697539977.517853, 77
1697539977.536016, 77
1697539977.555509, 77
1697539977.570185, 77
1697539977.587842, 78
1697539977.604830, 78
1697539977.622525, 78
1697539977.641307, 79
1697539977.656131, 79
1697539977.672132, 79
1697539977.688361, 78
1697539977.704292, 78
1697539977.718699, 79
1697539977.737164, 79
1697539977.753689, 78
1697539977.769922, 79
1697539977.788637, 78
1697539977.806392, 77
1697539977.826167, 78
1697539977.840276, 78
1697539977.859706, 78
1697539977.876568, 78
1697539977.894730, 79
1697539977.914776, 78
1697539977.934452, 78
1697539977.953565, 79
1697539977.970058, 80
1697539977.987558, 80
1697539978.005028, 79
1697539978.020221, 80
1697539978.034182, 80
1697539978.052046, 79
1697539978.070686, 78
1697539978.086672, 79
1697539978.106181, 78
1697539978.123166, 78
1697539978.139379, 78
1697539978.153970, 80
1697539978.168076, 79
1697539978.183342, 78
1697539978.199603, 80
1697539978.220181, 81
1697539978.234733, 80
1697539978.249238, 80
1697539978.266275, 80
1697539978.281427, 80
1697539978.299152, 80
1697539978.316822, 81
1697539978.331180, 80
1697539978.346627, 80
1697539978.366415, 81
1697539978.381747, 79
1697539978.400641, 80
1697539978.419044, 79
1697539978.439414, 79
1697539978.455995, 79
1697539978.474934, 79
1697539978.491197, 80
1697539978.507601, 80
1697539978.523663, 82
1697539978.542880, 83
1697539978.559987, 82
1697539978.575081, 82
1697539978.594465, 83
1697539978.611733, 81
1697539978.630757, 82
1697539978.646740, 83
1697539978.663365, 82
1697539978.679133, 81
1697539978.695679, 80
1697539978.712089, 80
1697539978.731060, 79
1697539978.749827, 80
1697539978.768898, 80
1697539978.788060, 81
1697539978.804561, 80
1697539978.821013, 81
1697539978.840862, 81
1697539978.858428, 82
1697539978.876177, 81
1697539978.892547, 82
1697539978.909794, 81
1697539978.927178, 81
1697539978.948309, 81
1697539978.968399, 83
1697539978.986229, 81
1697539979.004579, 82
1697539979.023765, 81
1697539979.042875, 81
1697539979.062788, 82
1697539979.082930, 82
1697539979.102571, 81
1697539979.121944, 82
1697539979.142607, 83
1697539979.161382, 82
1697539979.180875, 83
1697539979.200860, 82
1697539979.219043, 82
1697539979.235730, 83
1697539979.254096, 82
1697539979.270135, 84
1697539979.288400, 84
1697539979.306107, 84
1697539979.324217, 82
1697539979.341725, 82
1697539979.360912, 84
1697539979.377550, 82
1697539979.397153, 84
