15.97053003	1697684043	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	28.2	ms	11.2609899	207	25.46843004	293								
16.11339998	1697684043	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	35.2	ms	11.57648993	190	25.87760019	295								
16.26274991	1697684043	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	39.6	ms	11.88138008	182	26.28911018	293								
16.41714001	1697684043	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	22.8	ms	12.17636991	174	26.69987011	298								
16.55394006	1697684044	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	30.9	ms	12.45994997	189	27.11566019	300								
16.69998002	1697684044	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	36.6	ms	12.76003003	213	27.5293901	308								
26.96559	1697684054	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	28.2	ms	13.09453011	211	27.9583602	305								
27.10868001	1697684054	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	33.1	ms	13.41553998	193	28.38186002	323								
27.25760007	1697684054	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	38.2	ms	13.71950006	214	28.82097006	300								 
27.41068006	1697684054	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	23.8	ms	14.04509997	179	29.23768997	311								
27.54905987	1697684055	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	28.2	ms	14.33513999	180	29.66875005	303								
27.69112992	1697684055	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	33.9	ms	14.62468004	200	30.09090018	310								
27.83936	1697684055	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	37.8	ms	14.99382997	192	30.51837015	315								
27.99050999	1697684055	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	22.7	ms	15.30366993	201	30.95301008	322								
28.12747002	1697684055	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	27.5	ms	15.62601995	202	31.39096999	315								
28.26929998	1697684055	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	33.2	ms	15.93657994	226	31.82156014	311								
28.41824007	1697684055	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	39.1	ms	16.27213001	187	32.24842	318								
28.57323003	1697684056	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	23.8	ms	16.5678401	208	32.68257999	325								
28.7112999	1697684056	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	28.6	ms	16.88506007	262	33.12505007	331								
28.85399985	1697684056	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	36.3	ms	17.25717998	202	33.57070017	326								
39.11819005	1697684066	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	30.8	ms	17.56908989	197	34.01592016	324								
39.26374006	1697684066	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	36	ms	17.87686992	214	34.45685005	339								
39.41530991	1697684066	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	38.9	ms	18.20152998	229	34.91617012	340								
39.56922007	1697684067	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	25.1	ms	18.54052997	222	35.37110996	326								
39.70805001	1697684067	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	29.8	ms	18.8719399	245	35.81534004	325								
39.85293984	1697684067	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	37.8	ms	19.23797989	205	36.25810003	340								
40.00441003	1697684067	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	37.6	ms	19.57217002	233	36.71489	330								
40.15657997	1697684067	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	23.1	ms	19.91349006	295	37.16027999	337								
40.29468989	1697684067	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	31.8	ms	20.31904006	246	37.61278009	336								
40.44039989	1697684067	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	33.6	ms	20.67481995	245	38.06880999	340								
40.58932996	1697684068	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	38.4	ms	21.03765011	240	38.52522016	343								
40.74285984	1697684068	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	25	ms	21.38628006	250	38.9839201	341								
40.88310003	1697684068	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	30.8	ms	21.74439001	298	39.44259	357								
41.02969003	1697684068	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	36.9	ms	22.17207003	215	39.91595006	351								
41.18141007	1697684068	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	40.1	ms	22.50788999	262	40.38443017	348								
41.33658004	1697684068	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	26.1	ms	22.88196993	258	40.8541801	357								
41.47712994	1697684069	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	32.5	ms	23.24919009	240	41.32965016	354								
41.62541986	1697684069	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	36.9	ms	23.63905001	237	41.80004001	351								
41.77662992	1697684069	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	36.8	ms	23.9930799	281	42.26977015	348								
41.92750001	1697684069	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	25.5	ms	24.38892007	264	42.73633003	352								
42.0671699	1697684069	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	30.2	ms	24.76185012	277	43.20371008	361								
42.21179986	1697684069	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	35	ms	25.14875007	266	43.68302011	370								
42.36219001	1697684069	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	36.6	ms	25.52383995	266	44.16922998	362								
